r1,r2,r3,r4,q1,q2,q3,q4,q5,q6
9999.0,0.32,0.75,9999.0,-0.518464,-0.477951,0.835812,0.360749,-1.73465,0.387982
9999.0,0.32,0.75,9999.0,-0.518438,-0.477532,0.836108,0.349903,-1.73477,0.394036
0.76,0.32,0.75,9999.0,-0.518438,-0.477532,0.836108,0.349903,-1.73477,0.394036
0.76,0.3,0.75,9999.0,-0.518412,-0.477113,0.836401,0.33888,-1.73489,0.400253
0.76,0.3,0.75,9999.0,-0.518412,-0.477113,0.836401,0.33888,-1.73489,0.400253
0.76,0.3,0.75,9999.0,-0.518386,-0.476695,0.836691,0.327681,-1.73502,0.406632
0.76,0.3,0.75,9999.0,-0.51836,-0.476276,0.836978,0.316307,-1.73515,0.413173
0.76,0.3,0.77,9999.0,-0.51836,-0.476276,0.836978,0.316307,-1.73515,0.413173
0.76,0.3,0.77,9999.0,-0.518334,-0.475858,0.837263,0.304759,-1.73528,0.419875
0.64,0.3,0.77,9999.0,-0.518308,-0.475439,0.837545,0.293038,-1.7354,0.426736
0.64,0.28,0.77,9999.0,-0.518308,-0.475439,0.837545,0.293038,-1.7354,0.426736
0.64,0.28,0.77,9999.0,-0.518282,-0.475021,0.837825,0.281145,-1.73552,0.433757
0.64,0.28,0.77,9999.0,-0.518255,-0.474603,0.838102,0.269083,-1.73562,0.440934
0.64,0.28,0.79,9999.0,-0.518255,-0.474603,0.838102,0.269083,-1.73562,0.440934
0.64,0.28,0.79,9999.0,-0.518229,-0.474185,0.838376,0.256852,-1.73571,0.448269
0.54,0.28,0.79,9999.0,-0.518202,-0.473768,0.838648,0.244453,-1.73577,0.455759
0.54,0.26,0.79,9999.0,-0.518202,-0.473768,0.838648,0.244453,-1.73577,0.455759
0.54,0.26,0.79,9999.0,-0.518176,-0.473351,0.838917,0.231889,-1.73582,0.463403
0.54,0.26,0.79,9999.0,-0.518149,-0.472936,0.839182,0.219238,-1.73584,0.47115
0.54,0.26,9999.0,9999.0,-0.518149,-0.472936,0.839182,0.219238,-1.73584,0.47115
0.54,0.26,9999.0,0.7,-0.518123,-0.472524,0.839443,0.206509,-1.73583,0.478994
0.46,0.26,9999.0,0.7,-0.518097,-0.472113,0.839701,0.193666,-1.73578,0.486957
0.46,0.23,9999.0,0.7,-0.518097,-0.472113,0.839701,0.193666,-1.73578,0.486957
0.46,0.23,9999.0,0.7,-0.518071,-0.471703,0.839956,0.180684,-1.73571,0.495055
0.46,0.23,9999.0,0.7,-0.518071,-0.471703,0.839956,0.180684,-1.73571,0.495055
0.46,0.23,9999.0,0.7,-0.518044,-0.471294,0.840208,0.167552,-1.73559,0.503295
0.46,0.23,9999.0,0.57,-0.518018,-0.470885,0.840458,0.15426,-1.73544,0.511681
0.39,0.23,9999.0,0.57,-0.517992,-0.470477,0.840706,0.140806,-1.73525,0.520217
0.39,0.21,9999.0,0.57,-0.517992,-0.470477,0.840706,0.140806,-1.73525,0.520217
0.39,0.21,9999.0,0.57,-0.517966,-0.470068,0.840951,0.127187,-1.73501,0.528901
0.39,0.21,9999.0,0.57,-0.517966,-0.470068,0.840951,0.127187,-1.73501,0.528901
0.39,0.21,9999.0,0.57,-0.51794,-0.469659,0.841193,0.113404,-1.73472,0.537735
0.39,0.21,9999.0,0.57,-0.517913,-0.469251,0.841434,0.0994578,-1.73437,0.546717
0.39,0.21,9999.0,0.55,-0.517913,-0.469251,0.841434,0.0994578,-1.73437,0.546717
0.34,0.21,9999.0,0.55,-0.517887,-0.468842,0.841672,0.0853507,-1.73397,0.555845
0.34,0.2,9999.0,0.55,-0.517861,-0.468434,0.841908,0.0710848,-1.73352,0.565118
0.34,0.2,9999.0,0.55,-0.517861,-0.468434,0.841908,0.0710848,-1.73352,0.565118
0.34,0.2,9999.0,0.55,-0.517835,-0.468026,0.842142,0.0566625,-1.73299,0.574532
0.34,0.2,9999.0,0.55,-0.517809,-0.467618,0.842373,0.0420867,-1.7324,0.584087
0.34,0.2,9999.0,0.52,-0.517809,-0.467618,0.842373,0.0420867,-1.7324,0.584087
0.3,0.2,9999.0,0.52,-0.517783,-0.46721,0.842602,0.0273599,-1.73175,0.59378
0.3,0.17,9999.0,0.52,-0.517758,-0.466803,0.842829,0.0124849,-1.73101,0.603608
0.3,0.17,9999.0,0.52,-0.517758,-0.466803,0.842829,0.0124849,-1.73101,0.603608
0.3,0.17,9999.0,0.52,-0.517732,-0.466396,0.843053,-0.00253537,-1.73021,0.613569
0.3,0.17,0.79,0.52,-0.517706,-0.46599,0.843275,-0.0176983,-1.72932,0.623662
0.3,0.17,0.79,0.45,-0.517706,-0.46599,0.843275,-0.0176983,-1.72932,0.623662
0.28,0.17,0.79,0.45,-0.517681,-0.465583,0.843494,-0.033001,-1.72835,0.633883
0.28,0.31,0.79,0.45,-0.517655,-0.465178,0.843711,-0.0484407,-1.72729,0.64423
0.28,0.31,0.79,0.45,-0.517655,-0.465178,0.843711,-0.0484407,-1.72729,0.64423
0.28,0.31,0.79,0.45,-0.51763,-0.464773,0.843926,-0.0640148,-1.72614,0.654701
0.28,0.31,9999.0,0.45,-0.517605,-0.464368,0.844139,-0.0797205,-1.7249,0.665294
0.28,0.31,9999.0,0.55,-0.517605,-0.464368,0.844139,-0.0797205,-1.7249,0.665294
0.25,0.31,9999.0,0.55,-0.51758,-0.463964,0.844348,-0.095555,-1.72357,0.676006
0.25,0.28,9999.0,0.55,-0.517555,-0.463561,0.844556,-0.111516,-1.72214,0.686835
0.25,0.28,9999.0,0.55,-0.517555,-0.463561,0.844556,-0.111516,-1.72214,0.686835
0.25,0.28,9999.0,0.55,-0.51753,-0.463158,0.844761,-0.1276,-1.7206,0.697778
0.25,0.28,9999.0,0.55,-0.517505,-0.462756,0.844964,-0.143804,-1.71896,0.708833
0.25,0.28,9999.0,0.55,-0.517505,-0.462756,0.844964,-0.143804,-1.71896,0.708833
0.25,0.28,9999.0,0.47,-0.517481,-0.462354,0.845165,-0.160127,-1.71721,0.719998
0.22,0.28,9999.0,0.47,-0.517457,-0.461954,0.845363,-0.176565,-1.71536,0.731269
0.22,0.24,9999.0,0.47,-0.517457,-0.461954,0.845363,-0.176565,-1.71536,0.731269
0.22,0.24,9999.0,0.47,-0.517433,-0.461554,0.845558,-0.193115,-1.71339,0.742646
0.22,0.24,9999.0,0.47,-0.517409,-0.461155,0.845752,-0.209775,-1.7113,0.754125
0.22,0.24,9999.0,0.47,-0.517409,-0.461155,0.845752,-0.209775,-1.7113,0.754125
0.22,0.24,9999.0,0.41,-0.517385,-0.460757,0.845943,-0.226542,-1.7091,0.765703
0.2,0.24,9999.0,0.41,-0.517361,-0.460359,0.846131,-0.243413,-1.70677,0.777379
0.2,0.21,9999.0,0.41,-0.517361,-0.460359,0.846131,-0.243413,-1.70677,0.777379
0.2,0.21,9999.0,0.41,-0.517338,-0.459963,0.846317,-0.260385,-1.70432,0.78915
0.2,0.21,9999.0,0.41,-0.517315,-0.459567,0.846501,-0.277456,-1.70174,0.801013
0.2,0.21,0.76,0.41,-0.517315,-0.459567,0.846501,-0.277456,-1.70174,0.801013
0.2,0.21,0.76,0.36,-0.517292,-0.459172,0.846683,-0.294622,-1.69904,0.812965
0.18,0.21,0.76,0.36,-0.517269,-0.458778,0.846862,-0.311881,-1.6962,0.825005
0.18,0.18,0.76,0.36,-0.517269,-0.458778,0.846862,-0.311881,-1.6962,0.825005
0.18,0.18,0.76,0.36,-0.517247,-0.458386,0.847039,-0.329229,-1.69323,0.837129
0.18,0.18,0.76,0.36,-0.517225,-0.457994,0.847213,-0.346665,-1.69012,0.849335
0.18,0.18,9999.0,0.36,-0.517225,-0.457994,0.847213,-0.346665,-1.69012,0.849335
0.18,0.18,9999.0,0.47,-0.517203,-0.457603,0.847386,-0.364184,-1.68687,0.86162
0.18,0.18,9999.0,0.47,-0.517181,-0.457213,0.847556,-0.381784,-1.68349,0.873982
0.18,0.17,9999.0,0.47,-0.517181,-0.457213,0.847556,-0.381784,-1.68349,0.873982
0.18,0.17,9999.0,0.47,-0.517159,-0.456824,0.847723,-0.399462,-1.67995,0.886418
0.18,0.17,9999.0,0.47,-0.517159,-0.456824,0.847723,-0.399462,-1.67995,0.886418
0.18,0.17,9999.0,0.47,-0.517138,-0.456436,0.847888,-0.417215,-1.67628,0.898925
0.18,0.17,9999.0,0.47,-0.517117,-0.45605,0.848052,-0.43504,-1.67245,0.911501
0.18,0.17,9999.0,0.39,-0.517097,-0.455664,0.848212,-0.452933,-1.66848,0.924143
0.17,0.17,9999.0,0.39,-0.517097,-0.455664,0.848212,-0.452933,-1.66848,0.924143
0.17,0.16,9999.0,0.39,-0.517076,-0.455279,0.848371,-0.470892,-1.66435,0.936847
0.17,0.16,9999.0,0.39,-0.517076,-0.455279,0.848371,-0.470892,-1.66435,0.936847
0.17,0.16,9999.0,0.39,-0.517056,-0.454896,0.848527,-0.488913,-1.66007,0.949612
0.17,0.16,9999.0,0.39,-0.517036,-0.454514,0.848681,-0.506994,-1.65563,0.962435
0.17,0.16,9999.0,0.33,-0.517036,-0.454514,0.848681,-0.506994,-1.65563,0.962435
0.17,0.16,9999.0,0.33,-0.517017,-0.454133,0.848833,-0.525131,-1.65104,0.975313
0.17,0.15,9999.0,0.33,-0.516998,-0.453753,0.848983,-0.54332,-1.64629,0.988242
0.17,0.15,9999.0,0.33,-0.516998,-0.453753,0.848983,-0.54332,-1.64629,0.988242
0.17,0.15,9999.0,0.33,-0.516979,-0.453374,0.84913,-0.561559,-1.64138,1.00122
0.17,0.15,9999.0,0.33,-0.51696,-0.452997,0.849275,-0.579844,-1.6363,1.01425
0.17,0.15,9999.0,0.3,-0.51696,-0.452997,0.849275,-0.579844,-1.6363,1.01425
0.17,0.15,9999.0,0.3,-0.516942,-0.452621,0.849418,-0.598172,-1.63106,1.02731
0.17,0.14,9999.0,0.3,-0.516924,-0.452246,0.849559,-0.61654,-1.62566,1.04042
0.17,0.14,9999.0,0.3,-0.516924,-0.452246,0.849559,-0.61654,-1.62566,1.04042
0.17,0.14,9999.0,0.3,-0.516907,-0.451872,0.849698,-0.634945,-1.62009,1.05357
0.17,0.14,9999.0,0.3,-0.51689,-0.4515,0.849835,-0.653382,-1.61435,1.06675
0.17,0.14,9999.0,0.27,-0.51689,-0.4515,0.849835,-0.653382,-1.61435,1.06675
0.17,0.14,9999.0,0.27,-0.516873,-0.451128,0.849969,-0.671849,-1.60844,1.07997
0.17,0.14,9999.0,0.27,-0.516856,-0.450759,0.850101,-0.690341,-1.60237,1.09321
0.17,0.14,9999.0,0.27,-0.516856,-0.450759,0.850101,-0.690341,-1.60237,1.09321
0.17,0.14,9999.0,0.27,-0.51684,-0.45039,0.850232,-0.708857,-1.59612,1.10648
0.17,0.14,9999.0,0.27,-0.516824,-0.450023,0.85036,-0.727392,-1.5897,1.11977
0.17,0.14,9999.0,0.27,-0.516824,-0.450023,0.85036,-0.727392,-1.5897,1.11977
0.17,0.14,9999.0,0.25,-0.516809,-0.449657,0.850486,-0.745942,-1.58311,1.13308
0.17,0.14,9999.0,0.25,-0.516794,-0.449293,0.85061,-0.764505,-1.57634,1.14641
0.17,0.14,9999.0,0.25,-0.516794,-0.449293,0.85061,-0.764505,-1.57634,1.14641
0.17,0.14,9999.0,0.25,-0.516779,-0.44893,0.850732,-0.783077,-1.5694,1.15976
0.17,0.14,9999.0,0.25,-0.516779,-0.44893,0.850732,-0.783077,-1.5694,1.15976
0.17,0.14,9999.0,0.25,-0.516765,-0.448568,0.850851,-0.801654,-1.56228,1.17311
0.17,0.14,9999.0,0.44,-0.516751,-0.448208,0.850969,-0.820232,-1.55499,1.18648
0.16,0.14,9999.0,0.44,-0.516751,-0.448208,0.850969,-0.820232,-1.55499,1.18648
0.16,0.2,9999.0,0.44,-0.516737,-0.447849,0.851085,-0.838809,-1.54752,1.19985
0.16,0.2,9999.0,0.44,-0.516724,-0.447492,0.851199,-0.85738,-1.53988,1.21322
0.16,0.2,9999.0,0.44,-0.516724,-0.447492,0.851199,-0.85738,-1.53988,1.21322
0.16,0.2,0.78,0.44,-0.516711,-0.447136,0.85131,-0.875943,-1.53206,1.22659
0.16,0.2,0.78,0.38,-0.516699,-0.446781,0.85142,-0.894493,-1.52406,1.23996
0.27,0.2,0.78,0.38,-0.516699,-0.446781,0.85142,-0.894493,-1.52406,1.23996
0.27,0.25,0.78,0.38,-0.516687,-0.446429,0.851528,-0.913026,-1.51589,1.25333
0.27,0.25,0.78,0.38,-0.516676,-0.446077,0.851634,-0.93154,-1.50754,1.26668
0.27,0.25,0.78,0.38,-0.516676,-0.446077,0.851634,-0.93154,-1.50754,1.26668
0.27,0.25,0.78,0.38,-0.516665,-0.445727,0.851738,-0.95003,-1.49901,1.28002
0.27,0.25,0.78,0.32,-0.516654,-0.445379,0.85184,-0.968494,-1.49031,1.29335
0.33,0.25,0.78,0.32,-0.516654,-0.445379,0.85184,-0.968494,-1.49031,1.29335
0.33,0.23,0.78,0.32,-0.516644,-0.445032,0.85194,-0.986926,-1.48143,1.30666
0.33,0.23,0.78,0.32,-0.516634,-0.444687,0.852038,-1.00532,-1.47237,1.31995
0.33,0.23,0.78,0.32,-0.516634,-0.444687,0.852038,-1.00532,-1.47237,1.31995
0.33,0.23,0.78,0.32,-0.516625,-0.444343,0.852134,-1.02369,-1.46314,1.33321
0.33,0.23,0.75,0.32,-0.516625,-0.444343,0.852134,-1.02369,-1.46314,1.33321
0.33,0.23,0.75,0.28,-0.516616,-0.444001,0.852228,-1.042,-1.45373,1.34645
0.31,0.23,0.75,0.28,-0.516607,-0.44366,0.852321,-1.06028,-1.44415,1.35966
0.31,0.21,0.75,0.28,-0.516607,-0.44366,0.852321,-1.06028,-1.44415,1.35966
0.31,0.21,0.75,0.28,-0.516599,-0.443321,0.852411,-1.0785,-1.4344,1.37284
0.31,0.21,0.75,0.28,-0.516591,-0.442984,0.8525,-1.09668,-1.42448,1.38598
0.31,0.21,0.64,0.28,-0.516591,-0.442984,0.8525,-1.09668,-1.42448,1.38598
0.31,0.21,0.64,0.24,-0.516584,-0.442648,0.852587,-1.11479,-1.41438,1.39908
0.35,0.21,0.64,0.24,-0.516578,-0.442314,0.852672,-1.13285,-1.40411,1.41214
0.35,0.19,0.64,0.24,-0.516578,-0.442314,0.852672,-1.13285,-1.40411,1.41214
0.35,0.19,0.64,0.24,-0.516571,-0.441981,0.852755,-1.15084,-1.39368,1.42516
0.35,0.19,0.64,0.24,-0.516566,-0.441651,0.852837,-1.16877,-1.38307,1.43813
0.35,0.19,0.55,0.24,-0.516566,-0.441651,0.852837,-1.16877,-1.38307,1.43813
0.35,0.19,0.55,0.21,-0.51656,-0.441321,0.852916,-1.18663,-1.3723,1.45105
0.34,0.19,0.55,0.21,-0.516556,-0.440994,0.852994,-1.20441,-1.36137,1.46392
0.34,0.18,0.55,0.21,-0.516556,-0.440994,0.852994,-1.20441,-1.36137,1.46392
0.34,0.18,0.55,0.21,-0.516551,-0.440668,0.85307,-1.22212,-1.35027,1.47673
0.34,0.18,0.55,0.21,-0.516547,-0.440344,0.853145,-1.23974,-1.33901,1.48949
0.34,0.18,0.55,0.21,-0.516547,-0.440344,0.853145,-1.23974,-1.33901,1.48949
0.34,0.18,0.55,0.19,-0.516544,-0.440022,0.853217,-1.25728,-1.32759,1.50219
0.33,0.18,0.55,0.19,-0.516541,-0.439701,0.853288,-1.27474,-1.31602,1.51482
0.33,0.18,0.55,0.19,-0.516541,-0.439701,0.853288,-1.27474,-1.31602,1.51482
0.33,0.18,0.55,0.19,-0.516539,-0.439383,0.853357,-1.29201,-1.30435,1.52732
0.33,0.18,0.55,0.19,-0.516537,-0.439068,0.853425,-1.30918,-1.29253,1.53975
0.33,0.18,0.55,0.19,-0.516537,-0.439068,0.853425,-1.30918,-1.29253,1.53975
0.33,0.18,0.46,0.19,-0.516535,-0.438755,0.85349,-1.32621,-1.28059,1.55208
0.33,0.18,0.46,0.17,-0.516534,-0.438443,0.853554,-1.34316,-1.26849,1.56435
0.34,0.18,0.46,0.17,-0.516534,-0.438443,0.853554,-1.34316,-1.26849,1.56435
0.34,0.38,0.46,0.17,-0.516534,-0.438134,0.853616,-1.35998,-1.25627,1.57653
0.34,0.38,0.46,0.17,-0.516534,-0.437827,0.853676,-1.37664,-1.24394,1.58859
0.34,0.38,0.46,0.17,-0.516534,-0.437827,0.853676,-1.37664,-1.24394,1.58859
0.34,0.38,0.38,0.17,-0.516534,-0.437523,0.853735,-1.39317,-1.2315,1.60055
0.34,0.38,0.38,0.16,-0.516534,-0.437523,0.853735,-1.39317,-1.2315,1.60055
0.38,0.38,0.38,0.16,-0.516535,-0.43722,0.853792,-1.40957,-1.21893,1.61242
0.38,0.55,0.38,0.16,-0.516536,-0.436919,0.853848,-1.42586,-1.20623,1.62422
0.38,0.55,0.38,0.16,-0.516536,-0.436919,0.853848,-1.42586,-1.20623,1.62422
0.38,0.55,0.38,0.16,-0.516541,-0.436321,0.853954,-1.4582,-1.18035,1.64762
0.38,0.55,0.33,0.16,-0.516541,-0.436321,0.853954,-1.4582,-1.18035,1.64762
0.38,0.55,0.33,0.29,-0.516541,-0.436321,0.853954,-1.4582,-1.18035,1.64762
0.38,0.55,0.33,0.29,-0.516544,-0.436022,0.854006,-1.47433,-1.1671,1.65928
0.38,0.68,0.33,0.29,-0.516548,-0.435724,0.854056,-1.49039,-1.15367,1.6709
0.38,0.68,0.33,0.29,-0.516552,-0.435427,0.854104,-1.50635,-1.1401,1.68245
0.38,0.68,0.33,0.29,-0.516552,-0.435427,0.854104,-1.50635,-1.1401,1.68245
0.38,0.68,0.3,0.29,-0.516557,-0.435131,0.854151,-1.5222,-1.12639,1.6939
0.38,0.68,0.3,0.26,-0.516557,-0.435131,0.854151,-1.5222,-1.12639,1.6939
0.41,0.68,0.3,0.26,-0.516562,-0.434839,0.854197,-1.53783,-1.11263,1.70521
0.41,0.57,0.3,0.26,-0.516568,-0.434548,0.854241,-1.55332,-1.09876,1.71641
0.41,0.57,0.3,0.26,-0.516568,-0.434548,0.854241,-1.55332,-1.09876,1.71641
0.41,0.57,0.3,0.26,-0.516574,-0.43426,0.854283,-1.56863,-1.08482,1.72747
0.41,0.57,0.3,0.26,-0.516581,-0.433975,0.854324,-1.58372,-1.07084,1.73838
0.41,0.57,0.26,0.26,-0.516581,-0.433975,0.854324,-1.58372,-1.07084,1.73838
0.41,0.57,0.26,0.45,-0.516588,-0.433692,0.854363,-1.59871,-1.05673,1.74921
0.45,0.57,0.26,0.45,-0.516596,-0.433409,0.854401,-1.6136,-1.04246,1.75998
0.45,0.7,0.26,0.45,-0.516605,-0.433128,0.854438,-1.62831,-1.02813,1.7706
0.45,0.7,0.26,0.45,-0.516605,-0.433128,0.854438,-1.62831,-1.02813,1.7706
0.45,0.7,0.26,0.45,-0.516613,-0.432851,0.854473,-1.6428,-1.01378,1.78107
0.45,0.7,0.23,0.45,-0.516613,-0.432851,0.854473,-1.6428,-1.01378,1.78107
0.45,0.7,0.23,0.45,-0.516623,-0.432576,0.854507,-1.6571,-0.999382,1.7914
0.48,0.7,0.23,0.45,-0.516633,-0.432302,0.854539,-1.67129,-0.984852,1.80165
0.48,9999.0,0.23,0.45,-0.516633,-0.432302,0.854539,-1.67129,-0.984852,1.80165
0.48,9999.0,0.23,0.45,-0.516643,-0.43203,0.85457,-1.68532,-0.97025,1.81178
0.48,9999.0,0.23,0.45,-0.516654,-0.43176,0.854599,-1.69916,-0.955616,1.82177
0.48,9999.0,0.2,0.45,-0.516654,-0.43176,0.854599,-1.69916,-0.955616,1.82177
0.48,9999.0,0.2,0.39,-0.516666,-0.431493,0.854628,-1.7128,-0.940939,1.83162
0.51,9999.0,0.2,0.39,-0.516678,-0.431226,0.854654,-1.72634,-0.92614,1.84138
0.51,9999.0,0.2,0.39,-0.516678,-0.431226,0.854654,-1.72634,-0.92614,1.84138
0.51,9999.0,0.2,0.39,-0.516691,-0.430962,0.85468,-1.73971,-0.911282,1.85102
0.51,9999.0,0.2,0.39,-0.516704,-0.4307,0.854704,-1.75287,-0.89641,1.86052
0.51,9999.0,0.18,0.39,-0.516704,-0.4307,0.854704,-1.75287,-0.89641,1.86052
0.51,9999.0,0.18,0.56,-0.516718,-0.43044,0.854727,-1.76585,-0.881512,1.86987
0.55,9999.0,0.18,0.56,-0.516732,-0.430182,0.854749,-1.77864,-0.866583,1.87909
0.55,9999.0,0.18,0.56,-0.516732,-0.430182,0.854749,-1.77864,-0.866583,1.87909
0.55,9999.0,0.18,0.56,-0.516747,-0.429926,0.854769,-1.79125,-0.851624,1.88818
0.55,9999.0,0.18,0.56,-0.516762,-0.429673,0.854788,-1.80368,-0.836634,1.89714
0.55,9999.0,0.18,0.56,-0.516762,-0.429673,0.854788,-1.80368,-0.836634,1.89714
0.55,9999.0,0.16,0.56,-0.516778,-0.429421,0.854806,-1.81593,-0.821618,1.90596
0.55,9999.0,0.16,0.55,-0.516778,-0.429421,0.854806,-1.81593,-0.821618,1.90596
0.58,9999.0,0.16,0.55,-0.516795,-0.429169,0.854823,-1.82807,-0.806507,1.91469
0.58,9999.0,0.16,0.55,-0.516813,-0.42892,0.854838,-1.84002,-0.79137,1.9233
0.58,9999.0,0.16,0.55,-0.516813,-0.42892,0.854838,-1.84002,-0.79137,1.9233
0.58,9999.0,0.16,0.55,-0.51683,-0.428673,0.854852,-1.85177,-0.776255,1.93175
0.58,9999.0,0.15,0.55,-0.516849,-0.428429,0.854865,-1.86331,-0.761155,1.94005
0.58,9999.0,0.15,0.55,-0.516849,-0.428429,0.854865,-1.86331,-0.761155,1.94005
0.57,9999.0,0.15,0.55,-0.516868,-0.428186,0.854877,-1.87466,-0.746067,1.9482
0.57,9999.0,0.15,0.55,-0.516887,-0.427946,0.854888,-1.88582,-0.730992,1.95622
0.57,9999.0,0.15,0.55,-0.516887,-0.427946,0.854888,-1.88582,-0.730992,1.95622
0.57,9999.0,0.15,0.55,-0.516907,-0.427707,0.854897,-1.89678,-0.715932,1.9641
0.57,9999.0,0.14,0.55,-0.516928,-0.427471,0.854906,-1.90756,-0.70089,1.97183
0.57,9999.0,0.14,0.55,-0.516928,-0.427471,0.854906,-1.90756,-0.70089,1.97183
0.55,9999.0,0.14,0.55,-0.516949,-0.427237,0.854913,-1.91814,-0.685872,1.97942
0.55,9999.0,0.14,0.55,-0.51697,-0.427004,0.854919,-1.92854,-0.670881,1.98687
0.55,9999.0,0.14,0.55,-0.51697,-0.427004,0.854919,-1.92854,-0.670881,1.98687
0.55,9999.0,0.14,0.55,-0.516993,-0.426774,0.854923,-1.93874,-0.655924,1.99418
0.55,9999.0,0.15,0.55,-0.517016,-0.426545,0.854927,-1.94875,-0.641006,2.00135
0.55,9999.0,0.15,0.54,-0.517016,-0.426545,0.854927,-1.94875,-0.641006,2.00135
0.52,9999.0,0.15,0.54,-0.517039,-0.426319,0.85493,-1.95856,-0.626133,2.00837
0.52,9999.0,0.15,0.54,-0.517063,-0.426094,0.854931,-1.96818,-0.611311,2.01525
0.52,9999.0,0.15,0.54,-0.517063,-0.426094,0.854931,-1.96818,-0.611311,2.01525
0.52,9999.0,0.15,0.54,-0.517088,-0.425872,0.854932,-1.97761,-0.596545,2.02199
0.52,9999.0,0.15,0.54,-0.517088,-0.425872,0.854932,-1.97761,-0.596545,2.02199
0.52,9999.0,0.14,0.54,-0.517113,-0.425651,0.854931,-1.98684,-0.581843,2.02858
0.52,9999.0,0.14,0.53,-0.517139,-0.425433,0.85493,-1.99588,-0.56721,2.03502
0.49,9999.0,0.14,0.53,-0.517165,-0.425216,0.854927,-2.00472,-0.552652,2.04132
0.49,9999.0,0.14,0.53,-0.517165,-0.425216,0.854927,-2.00472,-0.552652,2.04132
0.49,9999.0,0.14,0.53,-0.517192,-0.425002,0.854923,-2.01337,-0.538175,2.04747
0.49,9999.0,0.14,0.53,-0.51722,-0.42479,0.854918,-2.02182,-0.523785,2.05348
0.49,9999.0,0.14,0.53,-0.51722,-0.42479,0.854918,-2.02182,-0.523785,2.05348
0.49,9999.0,0.14,0.47,-0.517248,-0.42458,0.854912,-2.03007,-0.509489,2.05933
0.49,9999.0,0.14,0.47,-0.517248,-0.42458,0.854912,-2.03007,-0.509489,2.05933
0.49,9999.0,0.14,0.47,-0.517277,-0.424371,0.854905,-2.03813,-0.495291,2.06505
0.49,9999.0,0.14,0.47,-0.517306,-0.424165,0.854897,-2.04599,-0.481199,2.07061
0.49,9999.0,0.14,0.47,-0.517306,-0.424165,0.854897,-2.04599,-0.481199,2.07061
0.49,9999.0,0.13,0.47,-0.517336,-0.423961,0.854889,-2.05366,-0.467218,2.07603
0.49,9999.0,0.13,0.47,-0.517366,-0.423759,0.854879,-2.06113,-0.453353,2.08129
0.54,9999.0,0.13,0.47,-0.517366,-0.423759,0.854879,-2.06113,-0.453353,2.08129
0.54,9999.0,0.13,0.47,-0.517397,-0.423559,0.854868,-2.0684,-0.439612,2.08641
0.54,9999.0,0.13,0.47,-0.517429,-0.423361,0.854856,-2.07549,-0.425999,2.09139
0.54,9999.0,0.13,0.47,-0.517429,-0.423361,0.854856,-2.07549,-0.425999,2.09139
0.54,9999.0,0.13,0.47,-0.517461,-0.423165,0.854843,-2.08237,-0.41252,2.09621
0.54,9999.0,0.13,0.47,-0.517494,-0.422972,0.85483,-2.08907,-0.399182,2.10089
0.51,9999.0,0.13,0.47,-0.517494,-0.422972,0.85483,-2.08907,-0.399182,2.10089
0.51,9999.0,0.13,0.47,-0.517528,-0.42278,0.854815,-2.09557,-0.385989,2.10542
0.51,9999.0,0.13,0.47,-0.517562,-0.422591,0.854799,-2.10189,-0.372947,2.1098
0.51,9999.0,0.13,0.47,-0.517562,-0.422591,0.854799,-2.10189,-0.372947,2.1098
0.51,9999.0,0.13,0.47,-0.517596,-0.422403,0.854783,-2.10801,-0.360063,2.11404
0.51,9999.0,0.12,0.47,-0.517631,-0.422218,0.854765,-2.11394,-0.34734,2.11813
0.51,9999.0,0.12,0.42,-0.517631,-0.422218,0.854765,-2.11394,-0.34734,2.11813
0.47,9999.0,0.12,0.42,-0.517667,-0.422035,0.854747,-2.11968,-0.334785,2.12207
0.47,9999.0,0.12,0.42,-0.517667,-0.422035,0.854747,-2.11968,-0.334785,2.12207
0.47,9999.0,0.12,0.42,-0.517704,-0.421854,0.854728,-2.12524,-0.322403,2.12587
0.47,9999.0,0.12,0.42,-0.51774,-0.421675,0.854708,-2.13061,-0.3102,2.12952
0.47,9999.0,0.11,0.42,-0.51774,-0.421675,0.854708,-2.13061,-0.3102,2.12952
0.47,9999.0,0.11,0.46,-0.517778,-0.421498,0.854687,-2.1358,-0.29818,2.13302
0.54,9999.0,0.11,0.46,-0.517816,-0.421323,0.854665,-2.1408,-0.286348,2.13638
0.54,9999.0,0.11,0.46,-0.517816,-0.421323,0.854665,-2.1408,-0.286348,2.13638
0.54,9999.0,0.11,0.46,-0.517855,-0.421151,0.854642,-2.14562,-0.27471,2.1396
0.54,9999.0,0.11,0.46,-0.517894,-0.42098,0.854619,-2.15026,-0.26327,2.14267
0.54,9999.0,0.1,0.46,-0.517894,-0.42098,0.854619,-2.15026,-0.26327,2.14267
0.54,9999.0,0.1,0.48,-0.517934,-0.420812,0.854594,-2.15472,-0.252034,2.14559
0.58,9999.0,0.1,0.48,-0.517974,-0.420646,0.854569,-2.159,-0.241006,2.14837
0.58,9999.0,0.1,0.48,-0.517974,-0.420646,0.854569,-2.159,-0.241006,2.14837
0.58,9999.0,0.1,0.48,-0.518016,-0.420482,0.854543,-2.1631,-0.23019,2.15101
0.58,9999.0,0.1,0.48,-0.518057,-0.42032,0.854516,-2.16703,-0.219592,2.1535
0.58,9999.0,0.11,0.48,-0.518099,-0.42016,0.854488,-2.17079,-0.209215,2.15586
